CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JG516633,11/25/2023 05:19:00 AM,071XX S SOUTH CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,N,N,323,5,05,1182926,1857984,41.76551076,-87.60507347,"(41.76551076, -87.60507347)"
JG527168,12/03/2023 04:00:00 AM,080XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,621,17,14,1171044,1851477,41.747922523,-87.648814397,"(41.747922523, -87.648814397)"
JG517289,11/25/2023 04:21:00 AM,020XX W FARGO AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,2424,49,06,1161568,1949266,42.016465687,-87.680813065,"(42.016465687, -87.680813065)"
JG519139,11/25/2023 04:00:00 PM,032XX N SOUTHPORT AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,1922,32,06,1166401,1921459,41.940059946,-87.663828789,"(41.940059946, -87.663828789)"
JG524145,09/29/2023 12:00:00 AM,004XX N WABASH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,1834,42,11,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG517552,11/25/2023 10:24:00 PM,038XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1733,33,08B,1154040,1925285,41.950814688,-87.709157127,"(41.950814688, -87.709157127)"
JG516991,11/25/2023 01:11:00 PM,007XX E 36TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,CHA PARKING LOT / GROUNDS,Y,N,212,4,15,1181899,1881380,41.829735179,-87.608114245,"(41.829735179, -87.608114245)"
JG515301,11/23/2023 08:12:00 PM,015XX S HAMLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1014,24,08B,1151295,1892195,41.860066967,-87.720117178,"(41.860066967, -87.720117178)"
JG516587,11/25/2023 03:50:00 AM,047XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,224,3,14,1178400,1873580,41.808411673,-87.621189091,"(41.808411673, -87.621189091)"
JG525196,09/07/2023 12:00:00 AM,050XX N KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,1712,39,05,1147476,1933130,41.972470606,-87.733084163,"(41.972470606, -87.733084163)"
JG517546,11/25/2023 10:53:00 PM,069XX S BISHOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),Y,N,734,17,15,1167867,1858626,41.767609109,-87.660250983,"(41.767609109, -87.660250983)"
JH104327,01/01/2024 12:18:00 PM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,N,N,1833,2,06,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JH101152,01/01/2024 10:00:00 PM,063XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,314,20,08B,1184147,1863135,41.779617125,-87.600437276,"(41.779617125, -87.600437276)"
JH100450,01/01/2024 09:09:00 AM,013XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,Y,N,1424,1,06,1164309,1909321,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
JG531670,12/04/2023 05:05:00 PM,016XX N HOYNE AVE,0890,THEFT,FROM BUILDING,APARTMENT,N,N,1434,32,06,1162085,1910717,41.910674599,-87.679992255,"(41.910674599, -87.679992255)"
JH101346,01/01/2024 11:30:00 PM,075XX N HOYNE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2424,49,07,1160971,1950001,42.018495011,-87.682989305,"(42.018495011, -87.682989305)"
JG496079,11/07/2023 01:00:00 PM,062XX W WAVELAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,1633,38,06,1134149,1923951,41.947528282,-87.782307786,"(41.947528282, -87.782307786)"
JH100261,01/01/2024 05:05:00 AM,036XX N PULASKI RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,N,N,1732,30,04B,1149075,1924112,41.947693656,-87.727438772,"(41.947693656, -87.727438772)"
JG545542,12/16/2023 05:30:00 PM,075XX N GREENVIEW AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2422,49,07,1164982,1950058,42.018566844,-87.668227902,"(42.018566844, -87.668227902)"
JH100312,01/01/2024 04:00:00 AM,001XX W HURON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,N,Y,1832,42,08B,1175253,1905045,41.894824927,-87.631788635,"(41.894824927, -87.631788635)"
JG544413,12/16/2023 04:15:00 PM,047XX S DAN RYAN XPRS IB,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,HIGHWAY / EXPRESSWAY,N,N,935,3,07,,,,,
JG535995,12/03/2023 07:00:00 PM,065XX S INGLESIDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,321,20,07,1183684,1861783,41.77591793,-87.602176814,"(41.77591793, -87.602176814)"
JG544275,12/17/2023 12:00:00 AM,067XX S OGLESBY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,331,5,07,1192924,1860831,41.773085006,-87.568335406,"(41.773085006, -87.568335406)"
JH102393,01/02/2024 09:35:00 PM,032XX N NORMANDY AVE,0560,ASSAULT,SIMPLE,RESIDENCE,N,N,1632,38,08A,1131184,1920773,41.938859279,-87.793280189,"(41.938859279, -87.793280189)"
JG547070,12/16/2023 08:00:00 PM,015XX S HOMAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1021,24,06,1153953,1892145,41.859877252,-87.71036164,"(41.859877252, -87.71036164)"
JG518667,11/26/2023 10:02:00 PM,066XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,321,20,08B,1185357,1861216,41.774322836,-87.596061639,"(41.774322836, -87.596061639)"
JH157262,02/18/2024 01:00:00 AM,008XX W RANDOLPH ST,0810,THEFT,OVER $500,STREET,N,N,1224,27,06,1170918,1901252,41.884512853,-87.647821057,"(41.884512853, -87.647821057)"
JH182533,03/06/2024 01:41:00 PM,121XX S ELIZABETH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,524,21,26,1170194,1824230,41.673171104,-87.65271824,"(41.673171104, -87.65271824)"
JH178091,03/06/2024 05:30:00 PM,063XX S BISHOP ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,725,16,11,1167753,1862701,41.778793876,-87.660551996,"(41.778793876, -87.660551996)"
JG497677,11/07/2023 02:38:00 PM,005XX W BELDEN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1812,43,06,1172195,1915550,41.923719259,-87.642709079,"(41.923719259, -87.642709079)"
JH105271,01/02/2024 03:00:00 AM,056XX S MAY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,712,16,05,1169615,1867346,41.791500125,-87.653591138,"(41.791500125, -87.653591138)"
JH178561,03/06/2024 09:30:00 PM,052XX S NORMANDY AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,811,23,07,1132603,1869074,41.796964952,-87.789269151,"(41.796964952, -87.789269151)"
JG544493,12/16/2023 07:00:00 PM,019XX N DAMEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VACANT LOT / LAND,N,N,1434,32,07,1162717,1913128,41.917277317,-87.677602804,"(41.917277317, -87.677602804)"
JH177867,03/06/2024 08:55:00 AM,016XX S WOLCOTT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1234,25,07,1163971,1892006,41.859290468,-87.673592243,"(41.859290468, -87.673592243)"
JG527738,12/04/2023 12:45:00 AM,028XX N KIMBALL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1412,35,08B,1153216,1919191,41.934108726,-87.712348399,"(41.934108726, -87.712348399)"
JG505744,11/15/2023 07:00:00 PM,008XX W ADAMS ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CONSTRUCTION SITE,N,N,1232,34,04A,1170927,1899319,41.879208372,-87.647844705,"(41.879208372, -87.647844705)"
JG504694,11/15/2023 05:15:00 AM,066XX S BELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,832,16,14,1162546,1860599,41.773135905,-87.679699898,"(41.773135905, -87.679699898)"
JG505108,11/15/2023 12:05:00 PM,028XX N WHIPPLE ST,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,1411,35,03,1155552,1918775,41.93292044,-87.70377484,"(41.93292044, -87.70377484)"
JH197849,03/22/2024 05:43:00 PM,005XX W DIVERSEY PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1934,44,14,1172442,1918884,41.932862434,-87.641702699,"(41.932862434, -87.641702699)"
JG505706,11/15/2023 09:30:00 AM,004XX N WABASH AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1834,42,06,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG505841,11/15/2023 09:24:00 PM,0000X S FOOD COURT ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT VENDING ESTABLISHMENT,N,N,813,13,11,1145461,1865976,41.788230546,-87.74219465,"(41.788230546, -87.74219465)"
JG506200,11/15/2023 07:25:00 PM,008XX W ADAMS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,CONSTRUCTION SITE,N,N,1232,34,08A,1170927,1899319,41.879208372,-87.647844705,"(41.879208372, -87.647844705)"
JG529554,12/04/2023 07:00:00 PM,075XX S STONY ISLAND AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,411,8,07,1188234,1855158,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
JH101376,01/02/2024 05:45:00 AM,066XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,321,20,08B,1186208,1861287,41.774497604,-87.592939826,"(41.774497604, -87.592939826)"
JH108469,12/18/2023 02:30:00 PM,004XX N WABASH AVE,0810,THEFT,OVER $500,APARTMENT,N,N,1834,42,06,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JH102441,01/02/2024 09:00:00 PM,044XX N KEDZIE AVE,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",APARTMENT,N,N,1724,33,11,1154247,1929517,41.962423434,-87.708282737,"(41.962423434, -87.708282737)"
JH101456,01/02/2024 12:01:00 AM,046XX W WARWICK AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1731,30,07,1144734,1924523,41.948904574,-87.743385005,"(41.948904574, -87.743385005)"
JH184610,03/05/2024 09:00:00 AM,007XX E 132ND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,533,10,06,1183582,1818013,41.65581012,-87.603910114,"(41.65581012, -87.603910114)"
JH101948,01/02/2024 11:00:00 AM,038XX W 60TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,823,23,26,1151760,1864210,41.783263204,-87.719144589,"(41.783263204, -87.719144589)"
JH102383,01/02/2024 08:00:00 PM,070XX N ORIOLE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1611,41,06,1124734,1946123,42.008531501,-87.816423919,"(42.008531501, -87.816423919)"
JH177594,03/06/2024 11:45:00 AM,008XX N KARLOV AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,ALLEY,Y,N,1111,37,18,1148902,1905241,41.89591324,-87.728563877,"(41.89591324, -87.728563877)"
JH215595,04/07/2024 02:48:00 AM,046XX S CALIFORNIA AVE,2896,PUBLIC PEACE VIOLATION,TIRE DEFLATION DEVICE DEPLOYMENT,STREET,N,N,922,12,24,1158483,1873734,41.809263923,-87.694236023,"(41.809263923, -87.694236023)"
JH101418,01/02/2024 07:55:00 AM,129XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,523,9,14,1174671,1819156,41.659149005,-87.63648229,"(41.659149005, -87.63648229)"
JG513587,11/10/2023 07:30:00 PM,007XX S FINANCIAL PL,0810,THEFT,OVER $500,STREET,N,N,123,34,06,1175104,1897037,41.87285385,-87.632576028,"(41.87285385, -87.632576028)"
JG509367,11/16/2023 12:23:00 PM,007XX S KENNETH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,1131,24,11,1146815,1896088,41.870836468,-87.736462868,"(41.870836468, -87.736462868)"
JG507831,11/16/2023 10:15:00 PM,038XX S ELLIS AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,N,N,212,4,26,1182554,1879698,41.825104456,-87.605763351,"(41.825104456, -87.605763351)"
JG545535,12/17/2023 01:05:00 AM,009XX W ADDISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,N,N,1923,44,11,1169198,1924103,41.947254789,-87.653471904,"(41.947254789, -87.653471904)"
JG506713,11/16/2023 01:10:00 PM,039XX N WOLCOTT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1922,47,05,1162975,1926056,41.952747092,-87.676290891,"(41.952747092, -87.676290891)"
JG507624,11/16/2023 05:30:00 PM,022XX W ADAMS ST,031A,ROBBERY,ARMED - HANDGUN,STREET,N,N,1223,27,03,1161309,1899035,41.878634421,-87.683168197,"(41.878634421, -87.683168197)"
JG513314,11/07/2023 10:18:00 AM,020XX W FARGO AVE,0810,THEFT,OVER $500,APARTMENT,N,N,2424,49,06,1161568,1949266,42.016465687,-87.680813065,"(42.016465687, -87.680813065)"
JG507483,11/16/2023 11:00:00 PM,067XX S KOLMAR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,833,23,14,1147203,1859618,41.770750103,-87.735969254,"(41.770750103, -87.735969254)"
JG506955,11/16/2023 05:43:00 PM,009XX W HUBBARD ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,SIDEWALK,N,N,1214,27,03,1169875,1903260,41.89004574,-87.651592486,"(41.89004574, -87.651592486)"
JG507592,11/16/2023 05:30:00 AM,049XX S DREXEL BLVD,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,222,4,07,1183152,1872372,41.804987452,-87.60379766,"(41.804987452, -87.60379766)"
JG508398,11/16/2023 10:00:00 PM,0000X W HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1832,42,07,1175614,1905055,41.89484426,-87.630462495,"(41.89484426, -87.630462495)"
JG509706,11/16/2023 03:00:00 PM,055XX W BERTEAU AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE - GARAGE,N,N,1624,38,26,1138746,1927379,41.956852703,-87.76532659,"(41.956852703, -87.76532659)"
JG506172,11/16/2023 06:00:00 AM,067XX S CHAPPEL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,331,5,26,1191036,1860766,41.772952517,-87.575258319,"(41.772952517, -87.575258319)"
JG545060,12/17/2023 09:50:00 PM,079XX S JEFFERY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,N,N,414,8,07,1190915,1852665,41.750725633,-87.575963324,"(41.750725633, -87.575963324)"
JG530525,12/05/2023 06:30:00 PM,032XX N SEMINARY AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1924,44,07,1168376,1921730,41.940761026,-87.656562207,"(41.940761026, -87.656562207)"
JG530107,12/05/2023 07:11:00 PM,007XX N SPAULDING AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,Y,N,1121,27,18,1154243,1904714,41.894362117,-87.70896149,"(41.894362117, -87.70896149)"
JG529833,12/05/2023 01:00:00 PM,066XX N SEELEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2412,40,14,1161425,1944146,42.002419265,-87.68148272,"(42.002419265, -87.68148272)"
JG536999,12/05/2023 09:00:00 AM,052XX S CAMPBELL AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),N,N,923,14,06,1160593,1869766,41.798331908,-87.686606396,"(41.798331908, -87.686606396)"
JG530729,12/05/2023 10:00:00 PM,047XX S HERMITAGE AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),N,N,931,15,04A,1165479,1873239,41.807759957,-87.668589943,"(41.807759957, -87.668589943)"
JG533251,12/05/2023 07:00:00 PM,066XX N NEWGARD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,2432,49,11,1165393,1944266,42.002664723,-87.666881423,"(42.002664723, -87.666881423)"
JG509441,11/18/2023 12:00:00 AM,016XX E 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,414,8,14,1188721,1852930,41.751505533,-87.583994603,"(41.751505533, -87.583994603)"
JG507950,11/17/2023 01:16:00 PM,071XX S SOUTH CHICAGO AVE,0460,BATTERY,SIMPLE,RESTAURANT,N,N,323,5,08B,1182926,1857984,41.76551076,-87.60507347,"(41.76551076, -87.60507347)"
JG508658,11/17/2023 10:58:00 PM,008XX N MICHIGAN AVE,0460,BATTERY,SIMPLE,STREET,N,N,1833,2,08B,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG508044,11/17/2023 08:45:00 AM,013XX N MILWAUKEE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DRUG STORE,N,N,1424,1,11,1164309,1909321,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
JG507611,11/17/2023 12:30:00 AM,039XX W 85TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,834,18,07,1151573,1847912,41.738542459,-87.720256065,"(41.738542459, -87.720256065)"
JG508954,11/17/2023 10:15:00 PM,022XX N CLIFTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,1811,43,06,1168269,1915029,41.922375467,-87.657149706,"(41.922375467, -87.657149706)"
JG508948,11/17/2023 11:00:00 PM,023XX W WALNUT ST,031A,ROBBERY,ARMED - HANDGUN,VEHICLE NON-COMMERCIAL,N,N,1223,27,03,1160868,1901619,41.885734302,-87.684715751,"(41.885734302, -87.684715751)"
JG509471,11/17/2023 10:30:00 PM,008XX N MARSHFIELD AVE,0890,THEFT,FROM BUILDING,RESIDENCE - GARAGE,N,N,1213,1,06,1165245,1905608,41.896588511,-87.668529054,"(41.896588511, -87.668529054)"
JG507751,11/17/2023 10:32:00 AM,023XX N LAMON AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,2522,31,04A,1143351,1914947,41.922653121,-87.748708775,"(41.922653121, -87.748708775)"
JG508843,11/17/2023 04:30:00 PM,079XX S CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,834,18,06,1145799,1851573,41.748699846,-87.741318814,"(41.748699846, -87.741318814)"
JG548579,12/17/2023 10:00:00 AM,027XX W GLENLAKE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2413,50,07,1156763,1940385,41.992195041,-87.698736356,"(41.992195041, -87.698736356)"
JG544865,12/17/2023 10:00:00 AM,027XX W GLENLAKE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2413,50,14,1156763,1940385,41.992195041,-87.698736356,"(41.992195041, -87.698736356)"
JG544173,12/17/2023 12:30:00 AM,002XX W 90TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,634,9,07,1176341,1844823,41.729545831,-87.629603962,"(41.729545831, -87.629603962)"
JG545278,12/17/2023 06:00:00 PM,011XX N NOBLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1213,27,14,1166842,1907644,41.902141327,-87.662605111,"(41.902141327, -87.662605111)"
JG544274,12/17/2023 09:43:00 AM,007XX S KEDVALE AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,Y,N,1132,24,18,1148837,1896339,41.87148642,-87.729032841,"(41.87148642, -87.729032841)"
JG544516,12/17/2023 01:35:00 PM,060XX S MARSHFIELD AVE,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,N,N,714,15,08B,1166377,1864585,41.783993241,-87.665542886,"(41.783993241, -87.665542886)"
JH108839,11/29/2023 09:18:00 AM,010XX W MADISON ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,N,N,1232,34,06,1169700,1900215,41.881693864,-87.652323905,"(41.881693864, -87.652323905)"
JH143847,02/03/2024 12:00:00 PM,028XX N KOLMAR AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,N,N,2521,31,11,1145507,1918454,41.932236058,-87.740697789,"(41.932236058, -87.740697789)"
JG508918,11/18/2023 04:26:00 AM,054XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,N,N,225,20,05,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG509556,11/18/2023 05:40:00 PM,068XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,N,N,322,6,03,1180091,1860009,41.771132967,-87.615402602,"(41.771132967, -87.615402602)"
JG508730,11/18/2023 01:25:00 AM,036XX W ARMITAGE AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,2525,26,03,1151592,1913040,41.917261979,-87.71847869,"(41.917261979, -87.71847869)"
JG509584,11/18/2023 04:30:00 PM,058XX S TRIPP AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,813,13,05,1149032,1865606,41.787147086,-87.72911051,"(41.787147086, -87.72911051)"
JG510976,11/18/2023 12:00:00 PM,066XX S BELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,832,16,14,1162546,1860599,41.773135905,-87.679699898,"(41.773135905, -87.679699898)"
JG508921,11/18/2023 04:26:00 AM,054XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,225,20,05,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG508919,11/18/2023 04:26:00 AM,054XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,225,20,05,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG509446,11/18/2023 10:00:00 AM,026XX W PETERSON AVE,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,RESIDENCE,N,Y,2011,40,11,1157789,1939763,41.990467322,-87.694979448,"(41.990467322, -87.694979448)"
JG508891,11/18/2023 04:26:00 AM,054XX S WENTWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,N,N,225,20,05,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JH142365,02/03/2024 12:30:00 PM,013XX S PULASKI RD,0820,THEFT,$500 AND UNDER,CAR WASH,N,N,1011,24,06,1149927,1893557,41.86383116,-87.725103363,"(41.86383116, -87.725103363)"
JH139264,02/03/2024 10:23:00 PM,033XX W JACKSON BLVD,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,Y,N,1124,28,08B,1154346,1898497,41.877299992,-87.708749389,"(41.877299992, -87.708749389)"
JH124191,01/19/2024 03:00:00 PM,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,N,N,1833,2,06,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG531277,12/06/2023 06:05:00 PM,129XX S CARONDOLET AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,433,10,05,1198424,1819722,41.660142336,-87.549546075,"(41.660142336, -87.549546075)"
JG538054,12/06/2023 08:30:00 PM,002XX E 95TH ST,1206,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,N,N,511,9,11,1179729,1842043,41.721840482,-87.617277592,"(41.721840482, -87.617277592)"
JG530446,12/06/2023 06:40:00 AM,064XX W 63RD ST,031A,ROBBERY,ARMED - HANDGUN,RESTAURANT,N,N,812,13,03,1134347,1862047,41.777651107,-87.783038486,"(41.777651107, -87.783038486)"
JG530991,12/06/2023 01:30:00 PM,011XX W FULLERTON AVE,0810,THEFT,OVER $500,SIDEWALK,N,N,1932,43,06,1168107,1916095,41.925304132,-87.65771408,"(41.925304132, -87.65771408)"
JG532717,12/07/2023 12:00:00 AM,071XX S WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,323,6,08B,1177959,1857748,41.764977109,-87.623286109,"(41.764977109, -87.623286109)"
JG509976,11/19/2023 03:03:00 AM,004XX N WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,HOTEL / MOTEL,N,N,1834,42,14,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG510107,11/19/2023 04:00:00 AM,031XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,831,14,08B,1156439,1860025,41.771685949,-87.702102281,"(41.771685949, -87.702102281)"
JG510600,11/19/2023 04:30:00 PM,008XX W 60TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,712,16,08B,1171775,1865064,41.785190924,-87.645737783,"(41.785190924, -87.645737783)"
JG510138,11/19/2023 08:35:00 AM,065XX S WESTERN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,832,16,08A,1161496,1861276,41.775015522,-87.683530209,"(41.775015522, -87.683530209)"
JG531243,12/06/2023 06:58:00 PM,004XX N WABASH AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,HOTEL / MOTEL,Y,N,1834,42,04A,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG537953,12/05/2023 03:01:00 PM,002XX E 95TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,SMALL RETAIL STORE,N,N,511,9,07,1179729,1842043,41.721840482,-87.617277592,"(41.721840482, -87.617277592)"
JG533922,12/06/2023 11:00:00 PM,014XX W LEXINGTON ST,0820,THEFT,$500 AND UNDER,STREET,N,N,1231,34,06,1166841,1896846,41.872510837,-87.662918655,"(41.872510837, -87.662918655)"
